Ertrag_ID,Versuchsjahr,Parzelle_ID,Ernte_ID,Hp_Parzelle,Hp_Frischmasse,Hp_Trockenmasse,Hp_TM_Gehalt_Mittel,Np_Parzelle,Np_Frischmasse,Np_Trockenmasse,Np_TM_Gehalt_Mittel,Parzellengroeße,TKG
2073,1999,94,2073,90.7656,525.263888888889,129.477548611111,24.65,27.7,160.300925925926,29.5434606481481,18.43,17.28,
2074,1999,15,2074,124.2806,719.216435185185,173.546925810185,24.13,35.6,206.018518518519,35.1467592592593,17.06,17.28,
2075,1999,58,2075,126.94048,734.609259259259,177.261214259259,24.13,25.8,149.305555555556,25.4715277777778,17.06,17.28,
2076,1999,105,2076,110.79776,641.190740740741,154.719325740741,24.13,31.4,181.712962962963,31.0002314814815,17.06,17.28,
2077,1999,22,2077,153.86808,890.440277777778,210.321993611111,23.62,47.2,273.148148148148,41.4092592592593,15.16,17.28,
2078,1999,69,2078,130.857,757.274305555555,178.868190972222,23.62,50,289.351851851852,43.8657407407407,15.16,17.28,
2079,1999,112,2079,136.09128,787.565277777778,186.022918611111,23.62,41.2,238.425925925926,36.1453703703704,15.16,17.28,
2080,1999,33,2080,142.78158,826.282291666667,191.697491666667,23.2,58.9,340.856481481481,52.2873842592593,15.34,17.28,
2081,1999,76,2081,135.7094,785.355324074074,182.202435185185,23.2,60,347.222222222222,53.2638888888889,15.34,17.28,
2082,1999,123,2082,140.20119,811.349479166667,188.233079166667,23.2,55.7,322.337962962963,49.4466435185185,15.34,17.28,
2083,1999,40,2083,146.16584,845.86712962963,181.353912592593,21.44,71.9,416.087962962963,57.711400462963,13.87,17.28,
2084,1999,87,2084,134.07064,775.871759259259,166.346905185185,21.44,68.2,394.675925925926,54.7415509259259,13.87,17.28,
2085,1999,130,2085,137.88528,797.947222222222,171.079884444444,21.44,71.7,414.930555555556,57.5508680555555,13.87,17.28,
2086,1999,5,2086,106.02243,613.555729166667,154.922821614583,25.25,32,185.185185185185,31.4259259259259,16.97,17.28,
2087,1999,50,2087,111.12057,643.058854166667,162.372360677083,25.25,35.1,203.125,34.4703125,16.97,17.28,
2088,1999,95,2088,114.80256,664.366666666667,167.752583333333,25.25,35.7,206.597222222222,35.0595486111111,16.97,17.28,
2089,1999,14,2089,118.2357,684.234375,167.911115625,24.54,41.6,240.740740740741,39.4092592592593,16.37,17.28,
2090,1999,59,2090,121.2651,701.765625,172.213284375,24.54,38.6,223.37962962963,36.5672453703704,16.37,17.28,
2091,1999,104,2091,122.7798,710.53125,174.36436875,24.54,42.4,245.37037037037,40.1671296296296,16.37,17.28,
2092,1999,23,2092,146.8896,850.055555555556,199.083011111111,23.42,57.1,330.439814814815,48.8720486111111,14.79,17.28,
2093,1999,68,2093,128.24592,742.163888888889,173.814782777778,23.42,48.1,278.356481481481,41.1689236111111,14.79,17.28,
2094,1999,113,2094,159.50704,923.073148148148,216.183731296296,23.42,61,353.009259259259,52.2100694444444,14.79,17.28,
2095,1999,32,2095,142.815,826.475694444444,192.899427083333,23.34,65.7,380.208333333333,54.6739583333333,14.38,17.28,
2096,1999,77,2096,137.19761,793.967650462963,185.312049618056,23.34,59.4,343.75,49.43125,14.38,17.28,
2097,1999,122,2097,159.57196,923.448842592592,215.532959861111,23.34,72.3,418.402777777778,60.1663194444444,14.38,17.28,
2098,1999,41,2098,152.2785,881.241319444444,195.8999453125,22.23,82.5,477.430555555556,61.5885416666667,12.9,17.28,
2099,1999,86,2099,137.30475,794.587673611111,176.63683984375,22.23,75.6,437.5,56.4375,12.9,17.28,
2100,1999,131,2100,143.83875,832.400173611111,185.04255859375,22.23,84.3,487.847222222222,62.9322916666667,12.9,17.28,
2101,1999,6,2101,115.57414,668.831828703704,153.095605590278,22.89,31.5,182.291666666667,32.3385416666667,17.74,17.28,
2102,1999,49,2102,120.96698,700.040393518518,160.239246076389,22.89,32.5,188.078703703704,33.365162037037,17.74,17.28,
2103,1999,96,2103,116.41096,673.674537037037,154.204101527778,22.89,34.7,200.810185185185,35.6237268518519,17.74,17.28,
2104,1999,13,2104,139.02694,804.554050925926,200.494869490741,24.92,38.5,222.800925925926,35.7149884259259,16.03,17.28,
2105,1999,60,2105,133.68342,773.630902777778,192.788820972222,24.92,49.5,286.458333333333,45.9192708333333,16.03,17.28,
2106,1999,103,2106,143.79794,832.16400462963,207.375269953704,24.92,54.1,313.078703703704,50.1865162037037,16.03,17.28,
2107,1999,24,2107,148.7186,860.640046296296,198.119338657407,23.02,53.5,309.606481481481,45.4502314814815,14.68,17.28,
2108,1999,67,2108,139.8674,809.417824074074,186.327983101852,23.02,54.5,315.393518518519,46.2997685185185,14.68,17.28,
2109,1999,114,2109,145.676,843.032407407407,194.066060185185,23.02,51,295.138888888889,43.3263888888889,14.68,17.28,
2110,1999,31,2110,160.77582,930.415625,209.2504740625,22.49,61,353.009259259259,46.9502314814815,13.3,17.28,
2111,1999,78,2111,142.18524,822.83125,185.054748125,22.49,60,347.222222222222,46.1805555555556,13.3,17.28,
2112,1999,121,2112,142.74576,826.075,185.7842675,22.49,64,370.37037037037,49.2592592592593,13.3,17.28,
2113,1999,42,2113,162.19992,938.656944444445,219.833456388889,23.42,73.1,423.032407407407,65.6123263888889,15.51,17.28,
2114,1999,85,2114,153.55182,888.610069444445,208.112478263889,23.42,78.5,454.282407407407,70.4592013888889,15.51,17.28,
2115,1999,132,2115,141.2523,817.432291666667,191.442642708333,23.42,74,428.240740740741,66.4201388888889,15.51,17.28,
2116,1999,138,2116,86.54016,641.038222222222,172.182866488889,26.86,30,222.222222222222,40.7555555555556,18.34,13.5,
2117,1999,181,2117,86.44992,640.369777777778,172.003322311111,26.86,29.9,221.481481481481,40.6197037037037,18.34,13.5,
2118,1999,205,2118,77.24544,572.188444444444,153.689816177778,26.86,30.07,222.740740740741,40.8506518518519,18.34,13.5,
2119,1999,145,2119,92.75672,687.086814814815,169.29819117037,24.64,31.2,231.111111111111,40.2595555555556,17.42,13.5,
2120,1999,186,2120,103.0126,763.056296296296,188.017071407407,24.64,32,237.037037037037,41.2918518518519,17.42,13.5,
2121,1999,222,2121,87.5834,648.765925925926,159.855924148148,24.64,31.2,231.111111111111,40.2595555555556,17.42,13.5,
2122,1999,150,2122,100.62096,745.340444444444,191.179824,25.65,36.6,271.111111111111,48.9897777777778,18.07,13.5,
2123,1999,169,2123,88.69352,656.989037037037,168.517688,25.65,33.4,247.407407407407,44.7065185185185,18.07,13.5,
2124,1999,198,2124,91.4736,677.582222222222,173.79984,25.65,34.5,255.555555555556,46.1788888888889,18.07,13.5,
2125,1999,157,2125,106.71024,790.446222222222,188.047156266667,23.79,39.9,295.555555555556,48.8848888888889,16.54,13.5,
2126,1999,193,2126,105.2584,779.691851851852,185.488691555556,23.79,42.5,314.814814814815,52.0703703703704,16.54,13.5,
2127,1999,217,2127,107.0732,793.134814814815,188.686772444444,23.79,40,296.296296296296,49.0074074074074,16.54,13.5,
2128,1999,162,2128,109.92676,814.272296296296,185.165520177778,22.74,46.9,347.407407407407,59.1982222222222,17.04,13.5,
2129,1999,174,2129,110.30484,817.072888888889,185.802374933333,22.74,49.4,365.925925925926,62.3537777777778,17.04,13.5,
2130,1999,210,2130,110.02128,814.972444444444,185.324733866667,22.74,50.03,370.592592592593,63.1489777777778,17.04,13.5,
2131,1999,139,2131,81.63117,604.675333333333,151.471171,25.05,23.8,176.296296296296,35.8939259259259,20.36,13.5,
2132,1999,180,2132,66.213,490.466666666667,122.8619,25.05,22.4,165.925925925926,33.7825185185185,20.36,13.5,
2133,1999,204,2133,67.91562,503.078666666667,126.021206,25.05,26.4,195.555555555556,39.8151111111111,20.36,13.5,
2134,1999,144,2134,69.19,512.518518518518,121.518140740741,23.71,24.6,182.222222222222,37.8475555555556,20.77,13.5,
2135,1999,187,2135,68.5425,507.722222222222,120.380938888889,23.71,21,155.555555555556,32.3088888888889,20.77,13.5,
2136,1999,223,2136,63.7325,472.092592592593,111.933153703704,23.71,23.8,176.296296296296,36.6167407407407,20.77,13.5,
2137,1999,151,2137,88.56036,656.002666666667,158.883845866667,24.22,28.2,208.888888888889,39.7515555555556,19.03,13.5,
2138,1999,168,2138,80.2074,594.128888888889,143.898016888889,24.22,27.5,203.703703703704,38.7648148148148,19.03,13.5,
2139,1999,199,2139,75.4614,558.973333333333,135.383341333333,24.22,24.5,181.481481481481,34.5359259259259,19.03,13.5,
2140,1999,156,2140,76.83354,569.137333333333,134.259496933333,23.59,28.2,208.888888888889,42.6133333333333,20.4,13.5,
2141,1999,192,2141,80.11248,593.425777777778,139.989140977778,23.59,28.7,212.592592592593,43.3688888888889,20.4,13.5,
2142,1999,216,2142,86.4045,640.033333333333,150.983863333333,23.59,31.4,232.592592592593,47.4488888888889,20.4,13.5,
2143,1999,163,2143,92.39545,684.410740740741,163.231961666667,23.85,38.4,284.444444444444,48.0426666666667,16.89,13.5,
2144,1999,175,2144,88.66322,656.764592592593,156.638355333333,23.85,31.4,232.592592592593,39.2848888888889,16.89,13.5,
2145,1999,211,2145,92.75957,687.107925925926,163.875240333333,23.85,35.6,263.703703703704,44.5395555555556,16.89,13.5,
2146,1999,7,2146,2.16,14.4,12.61872,87.63,2.33,15.5333333333333,11.4946666666667,74,15,40.9
2147,1999,48,2147,4.05,27,23.6601,87.63,2.1,14,10.36,74,15,41
2148,1999,97,2148,4.63,30.8666666666667,27.04846,87.63,2.55,17,12.58,74,15,41.4
2149,1999,12,2149,3.95,26.3333333333333,22.9942666666667,87.32,5.25,35,27.8635,79.61,15,43.8
2150,1999,61,2150,6.7,44.6666666666667,39.0029333333333,87.32,3.5,23.3333333333333,18.5756666666667,79.61,15,40.5
2151,1999,102,2151,6.36,42.4,37.02368,87.32,4.05,27,21.4947,79.61,15,38.9
2152,1999,25,2152,5.38,35.8666666666667,31.3151866666667,87.31,4.1,27.3333333333333,20.8826666666667,76.4,15,40.9
2153,1999,66,2153,7.08,47.2,41.21032,87.31,4.65,31,23.684,76.4,15,43.2
2154,1999,115,2154,7.82,52.1333333333333,45.5176133333333,87.31,4.8,32,24.448,76.4,15,42.8
2155,1999,30,2155,5.65,37.6666666666667,32.7549333333333,86.96,4.25,28.3333333333333,20.4,72,15,37.8
2156,1999,79,2156,8.6,57.3333333333333,49.8570666666667,86.96,7.1,47.3333333333333,34.08,72,15,39.2
2157,1999,120,2157,8.27,55.1333333333333,47.9439466666667,86.96,7.1,47.3333333333333,34.08,72,15,37.1
2158,1999,43,2158,6.54,43.6,37.6922,86.45,6.8,45.3333333333333,31.9509333333333,70.48,15,38
2159,1999,84,2159,7.05,47,40.6315,86.45,6.15,41,28.8968,70.48,15,37.4
2160,1999,133,2160,8.35,55.6666666666667,48.1238333333333,86.45,7.3,48.6666666666667,34.3002666666667,70.48,15,36.9
2161,1999,8,2161,2.28,15.2,13.39576,88.13,2.6,17.3333333333333,12.1766666666667,70.25,15,45.1
2162,1999,47,2162,6.2,41.3333333333333,36.4270666666667,88.13,3.05,20.3333333333333,14.2841666666667,70.25,15,43.3
2163,1999,98,2163,6.34,42.2666666666667,37.2496133333333,88.13,3.5,23.3333333333333,16.3916666666667,70.25,15,41.9
2164,1999,11,2164,7.26,48.4,42.78076,88.39,4.5,30,23.7,79,15,49.2
2165,1999,62,2165,7.75,51.6666666666667,45.6681666666667,88.39,5,33.3333333333333,26.3333333333333,79,15,49.4
2166,1999,101,2166,9.25,61.6666666666667,54.5071666666667,88.39,5.7,38,30.02,79,15,49.9
2167,1999,26,2167,9.78,65.2,57.42816,88.08,6.65,44.3333333333333,30.1112,67.92,15,45.1
2168,1999,65,2168,9.45,63,55.4904,88.08,7.5,50,33.96,67.92,15,46.7
2169,1999,116,2169,12.07,80.4666666666667,70.87504,88.08,9.15,61,41.4312,67.92,15,48.1
2170,1999,29,2170,12.12,80.8,70.094,86.75,9.8,65.3333333333333,38.4682666666667,58.88,15,41.5
2171,1999,80,2171,7.79,51.9333333333333,45.0521666666667,86.75,10.5,70,41.216,58.88,15,40.4
2172,1999,119,2172,11.76,78.4,68.012,86.75,12.4,82.6666666666667,48.6741333333333,58.88,15,40.4
2173,1999,44,2173,9.07,60.4666666666667,52.1585466666667,86.26,9.1,60.6666666666667,34.8408666666667,57.43,15,39.4
2174,1999,83,2174,10.59,70.6,60.89956,86.26,11.9,79.3333333333333,45.5611333333333,57.43,15,40.3
2175,1999,134,2175,10.07,67.1333333333333,57.9092133333333,86.26,10.55,70.3333333333333,40.3924333333333,57.43,15,39.7
